recall,wrecall,precision,wprecision,pred_node_count,pred_nb_node_count,pred_formula_count,pred_edge_count
0.7,0.852241,0.22412452,0.17073426,1454,512,1285,21712
0.6412214,0.9442215,0.18098159,0.11828803,216,160,326,2560
0.53968257,0.6729898,0.18811882,0.19642791,150,61,202,2220
0.63235295,0.9154282,0.13186814,0.09493731,126,59,182,2440
0.6220096,0.69435674,0.18701299,0.14054495,345,220,385,4132
0.71582735,0.908338,0.051268775,0.029791366,1703,1320,1931,25248
0.99999994,1.0,0.028237585,0.0362713,1118,526,1027,18464
0.716263,0.8171261,0.11661507,0.09783408,1106,778,969,12520
0.5945946,0.8647919,0.18584071,0.18162112,157,101,226,2284
0.5860215,0.7718302,0.06864753,0.06078209,700,431,976,10568
0.94382024,0.9541788,0.077834174,0.06518337,352,255,591,6160
0.8979592,0.93553305,0.06371191,0.04624951,389,197,361,5984
0.6511628,0.9708049,0.18072289,0.18522906,160,83,83,1760
0.7631579,0.98823833,0.07802875,0.05982569,271,210,487,4696
0.8648649,0.8034964,0.054708518,0.030290866,767,480,1115,14280
0.5670103,0.954625,0.01642129,0.008982513,973,873,1766,12080
0.9075631,0.9702436,0.17948718,0.15684307,255,176,390,4020
0.6554622,0.9242137,0.18490566,0.20407024,157,112,265,2284
0.6805556,0.97766936,0.103806235,0.08095514,196,121,289,2732
0.65942025,0.90515924,0.06134969,0.040090792,1846,1152,2119,22608
0.5480769,0.90744025,0.08454811,0.07327217,275,218,343,3264
0.8965517,0.94776905,0.090058476,0.05504997,1804,376,855,27016
0.699187,0.90881026,0.10782241,0.10905376,368,267,473,4524
0.68125004,0.8290362,0.06484641,0.034405276,2119,992,1758,25716
0.9015152,0.9926342,0.10212766,0.094769165,636,419,705,8208
0.81528664,0.935869,0.09973404,0.11306919,722,554,752,9636
0.8043478,0.930716,0.024819028,0.035802342,530,407,967,5708
0.9068628,0.96255755,0.14092954,0.11330607,1327,377,667,22116
0.6451613,0.7000087,0.13186814,0.110540584,50,36,91,568
0.44444448,0.76069397,0.018691588,0.00848549,1156,659,856,14288
0.58536583,0.98385715,0.024096385,0.036631588,272,168,498,4724
0.39102563,0.6311661,0.030563515,0.02237906,700,373,1047,9500
0.7400722,0.88095427,0.12253375,0.08170967,488,301,963,6928
0.56031126,0.8565563,0.061603375,0.030170169,1178,602,1185,15832
0.8666667,0.95412886,0.07927928,0.06486989,573,401,555,7080
0.6685083,0.8960341,0.20648968,0.22694662,286,214,339,4304
0.73200005,0.90930223,0.0590688,0.041785583,1770,603,1439,19336
0.75,0.831025,0.061002176,0.037131377,558,257,459,8812
0.7083334,0.9919739,0.049861494,0.043574195,968,226,361,9864
0.5614035,0.9825795,0.020702071,0.017467562,613,416,1111,8768
0.90697676,0.9937339,0.028957529,0.009397425,2797,990,1036,44192
0.91525424,0.9923023,0.03733032,0.02566409,782,385,884,8016
0.7840467,0.89136994,0.08098591,0.042452417,3337,1697,2556,43736
0.8584071,0.9947771,0.0942029,0.06579585,448,231,552,7084
0.7261905,0.91828895,0.1962775,0.20247616,460,376,591,5668
0.62240666,0.86654305,0.05267118,0.03557694,2086,921,1329,28856
0.69162995,0.8695138,0.14492753,0.1025834,400,249,621,4120
0.35433072,0.30721873,0.12105264,0.10715294,202,105,190,3076
0.67424244,0.9658904,0.12623762,0.08115332,437,289,404,5480
0.8874172,0.9496903,0.22789115,0.23653096,372,218,294,3520
0.7303371,0.93720996,0.036105033,0.024297167,946,650,914,13908
0.7586207,0.9237555,0.034444444,0.022833925,925,613,900,13740
0.699187,0.9765649,0.04323725,0.03165363,1249,759,902,19568
0.7383966,0.96424615,0.0680212,0.07604488,1956,593,1132,32828
0.5742972,0.7967285,0.08784597,0.05998405,1598,445,831,21128
0.625,0.9531692,0.011278195,0.010532226,1807,1003,2128,28756
0.61538464,0.8265367,0.07119949,0.053785406,1160,711,1559,14320
0.6449704,0.86050427,0.111795776,0.09005691,1016,622,1136,12084
0.7338709,0.89594597,0.07979627,0.058251053,733,407,589,10564
0.75609756,0.81153136,0.038560413,0.03173323,855,354,778,13160
0.6935484,0.9135593,0.048974946,0.031635135,918,494,878,13684
0.520436,0.620136,0.13102409,0.10924663,838,364,664,12984
0.81521744,0.9148988,0.03860294,0.02773198,1077,896,1088,16432
0.8277778,0.93130255,0.099341705,0.07895777,1350,1033,1671,17500
0.42999998,0.97550344,0.017529216,0.009845551,773,571,1198,11324
0.59116024,0.9650118,0.065853655,0.04587276,1148,765,820,18648
0.64705884,0.9838264,0.037656903,0.022406425,322,219,478,2564
0.79452056,0.88515663,0.027196651,0.020411855,947,522,956,13976
0.8787879,0.9103009,0.10169491,0.062118825,989,437,708,17348
0.5555556,0.86267143,0.0071492405,0.0034220256,1122,898,1119,12368
0.6237288,0.86618024,0.09830206,0.08088525,1008,597,1119,12020
0.4074074,0.9857944,0.053435113,0.052358627,75,38,131,920
0.56852794,0.8815697,0.0805921,0.08445771,1341,855,1216,17492
0.78999996,0.9569411,0.0349586,0.020625614,1095,735,1087,16660
0.93589747,0.9893167,0.024305556,0.022781458,1333,864,1152,20288
0.91089106,0.97071415,0.07872697,0.08507394,645,270,597,12728
0.88505745,0.949649,0.044994377,0.030648116,1232,342,889,12568
0.85046726,0.96966934,0.10176125,0.091436215,430,189,511,7076
0.9551282,0.99423504,0.086538464,0.07473775,1112,651,936,18584
0.835,0.8731776,0.10209102,0.07639645,1086,474,813,19928
0.740845,0.90407884,0.051682107,0.03591069,1579,1161,2051,26572
0.8783784,0.97754335,0.13575526,0.12506062,285,240,523,3364
0.8165939,0.9329405,0.15277778,0.12251711,334,282,576,4256
0.8484849,0.97559327,0.07282416,0.050648864,422,233,563,7340
0.86,0.9719285,0.12645914,0.11946608,366,203,514,6128
0.7925926,0.95573246,0.1381733,0.12336387,306,126,427,5648
0.7747253,0.98037124,0.09452202,0.083101064,776,515,931,11240
0.7089337,0.80424786,0.10933759,0.12350394,1625,876,1253,20940
0.8031088,0.93262076,0.07099036,0.065754876,1103,757,1141,11648
0.80281687,0.937099,0.059625212,0.048276108,445,349,587,4352
0.80165285,0.8738969,0.052109182,0.04301817,1040,530,806,16208
0.6353468,0.85263634,0.14626218,0.101799615,936,455,923,9164
0.89534885,0.99415123,0.054852318,0.046800204,809,521,711,14292
0.9310345,0.9682959,0.035532996,0.025431233,1233,538,788,19524
0.72727275,0.83425784,0.16877636,0.15896782,368,265,474,4524
0.75494075,0.88781846,0.20820385,0.23299173,1978,1073,1609,25668
0.84615386,0.9163159,0.037199125,0.02879872,2373,1424,1828,39216
0.7254237,0.8779329,0.19838057,0.13409355,1178,717,988,14792
0.5185185,0.99559736,0.010428737,0.009284435,529,354,863,7136
0.8737864,0.99545026,0.08978873,0.09829192,307,233,568,3496
0.2987013,0.88948536,0.017167382,0.01488645,681,395,466,8556
0.8651686,0.9587979,0.024509804,0.017084232,1622,1013,1632,26916
0.9047619,0.99802995,0.015254237,0.009681189,377,185,590,6396
0.5621302,0.76731694,0.090121314,0.07450104,378,301,577,4608
0.91732913,0.95965815,0.18181817,0.15650398,1169,843,1485,14392
0.90099007,0.9923662,0.14804469,0.11828995,547,387,358,5240
0.9111842,0.991298,0.08056872,0.059661627,1776,1220,1688,26536
0.7142857,0.9200286,0.035250463,0.02184322,786,398,539,11320
0.8032786,0.97598726,0.04117647,0.036708824,760,575,680,11220
0.6777409,0.85824144,0.14028314,0.158969,696,544,777,8000
0.680203,0.89703673,0.07538803,0.071572624,947,430,902,14156
0.5398773,0.86267275,0.19391635,0.19001935,216,170,263,2560
0.7539936,0.92698956,0.25571725,0.31431744,665,483,481,7044
0.9020979,0.97177887,0.30276382,0.32390672,732,549,796,11632
0.7727273,0.85304695,0.073627844,0.05084633,1081,504,747,19208
0.5176471,0.482165,0.11111111,0.1226961,372,232,387,5680
0.33078393,0.4636275,0.13448535,0.08198275,2991,2408,1331,32084
0.651357,0.5784186,0.089896575,0.054139182,3897,3526,1257,56632
0.7766323,0.89584506,0.054285713,0.021619037,4290,2974,1400,68476
0.5966387,0.7049165,0.021598272,0.014355101,2403,1809,926,32040
0.81395346,0.83415425,0.11072056,0.09249459,904,610,569,10184
0.8806819,0.9720698,0.18609206,0.21533936,1529,1152,1021,18028
0.8413174,0.92689574,0.20731707,0.22280702,849,575,574,11492
0.40662253,0.4120335,0.10487288,0.055970136,1627,1412,944,17720
0.7086331,0.89407414,0.11568409,0.10788835,1726,1124,899,19412
0.6885246,0.9106736,0.10585586,0.087404296,1034,760,888,17280
0.31225297,0.41283384,0.0399568,0.018697197,2269,2071,926,25424
0.6571429,0.92272174,0.028004669,0.019026466,1522,1214,857,20076
0.61890244,0.39371142,0.05882353,0.03503873,5008,4424,1377,83460
0.43907794,0.5092508,0.07775769,0.04562286,5297,4883,1659,71364
1.0,1.0,0.00074626866,0.00021693105,2607,1955,1340,39408
0.94623655,0.99574476,0.016274089,0.009991744,8738,7318,2335,123512
0.630137,0.72498417,0.1576087,0.10996568,2082,1479,1104,24580
0.71014494,0.89320123,0.18301886,0.15710342,887,670,530,9260
0.9008264,0.9403087,0.090405904,0.07301341,2168,1393,1084,47400
0.6581395,0.57843864,0.20193861,0.31489903,1494,1246,619,17836
0.8235294,0.9665053,0.1303681,0.10964893,1154,742,652,14272
0.7467019,0.7854453,0.23917137,0.26622334,1287,749,531,17020
0.814433,0.9106442,0.07444908,0.032597806,4760,3795,1679,69788
0.50163937,0.57268023,0.059322033,0.037593324,2216,1403,944,25592
0.8974359,0.9542593,0.030654516,0.019924175,3568,3048,1207,52360
0.6,0.9647262,0.07575757,0.06827904,745,222,330,13680
0.4427481,0.68387717,0.0601173,0.048741534,3030,2442,1364,39764
0.5693923,0.6234605,0.11806311,0.07609087,5382,4296,1838,67856
0.70090634,0.8885645,0.15087283,0.11232164,1636,1164,802,21028
0.7328767,0.920985,0.12585811,0.096262254,2269,1869,874,30224
0.7986799,0.73920584,0.071116656,0.029519526,4077,3237,1603,47920
0.9054054,0.9540272,0.16158536,0.16193333,2087,1294,984,28600
0.7847358,0.83794814,0.1724138,0.12344569,1692,1160,841,21772
0.76375407,0.9424503,0.16084976,0.16429761,1169,901,659,17444
0.6912929,0.8929435,0.20774648,0.25569087,1453,850,568,18028
0.74310774,0.8184943,0.08738908,0.060715683,10463,9768,3719,160708
0.81715214,0.8857522,0.14021888,0.14101765,4078,2807,1462,60404
0.8423645,0.9701348,0.10709838,0.091752335,1502,797,803,27616
0.95555556,0.9994988,0.0076716533,0.004815696,12709,11842,2607,192248
0.87500006,0.97627246,0.07744875,0.045465935,8870,7586,2195,137084
0.7366255,0.756709,0.09342783,0.052893605,7155,5271,1552,89108
0.7477745,0.6935146,0.08784258,0.054409996,4009,3477,1423,55156
0.8412699,0.99116606,0.038199183,0.03336173,923,727,733,15852
0.7830189,0.93170905,0.044881888,0.024317855,3758,2173,2540,74292
0.87500006,0.97731495,0.13994169,0.11602782,1117,784,686,15024
0.43630573,0.5697818,0.07035573,0.02848937,7092,6505,2530,92468
0.8392435,0.92253506,0.17572694,0.10891164,1513,944,791,16772
1.0,1.0,0.005137786,0.01491884,4495,3897,2141,72388
0.8419937,0.86056614,0.14850001,0.1879031,3671,3139,2000,53548
0.83213776,0.9240122,0.17030202,0.13347375,3358,2601,1192,52832
0.5416667,0.76662356,0.020781381,0.01010969,3698,2974,1203,55540
0.7533432,0.88654584,0.2839196,0.24754968,2132,1281,796,28820
0.8224299,0.78913784,0.21501707,0.24765074,1014,831,586,12312
0.687395,0.79393727,0.17379497,0.0718766,4251,3401,1473,51908
0.26904178,0.22514388,0.12079379,0.096101835,2353,1667,1159,27312
1.0,1.0,0.008045977,0.012015911,2601,1421,870,44952
0.6680851,0.8062081,0.14793468,0.073480256,2353,2083,1041,24572
0.6197054,0.7500962,0.19102113,0.119677804,2699,2423,1136,28996
0.6701807,0.74974173,0.20345253,0.16644134,1345,1070,811,14872
0.7383177,0.95413846,0.09448819,0.07087255,710,475,508,9508
0.27209947,0.31437778,0.100050285,0.06922677,7314,5974,1989,97024
0.6901961,0.71976876,0.16267124,0.16238603,1059,874,584,12132
0.97005993,0.9972105,0.029769959,0.034454983,3807,1718,2217,95168
0.43589744,0.92993295,0.024705881,0.022063144,1431,1212,850,17512
0.6680413,0.79902244,0.11111112,0.06499902,1783,1488,1008,19040
0.9833334,0.99958193,0.027204502,0.016563741,2093,1780,1066,28480
0.9556962,0.99814,0.083937824,0.07942018,796,520,965,9588
0.84729064,0.9436094,0.12228261,0.08168523,1236,815,736,14964
0.8084291,0.8853136,0.12011577,0.12520364,1206,989,691,14996
0.7619048,0.9565004,0.1737013,0.1389181,1122,665,616,16960
0.6183953,0.85091287,0.26440677,0.29044527,1152,719,590,14256
0.8543689,0.97164994,0.063012294,0.042242467,4287,3526,1952,57404
0.9259259,0.9427371,0.1764706,0.17225069,1225,749,680,19516
0.64819944,0.80118966,0.21807466,0.23913585,977,604,509,11760
0.88617885,0.99376094,0.09269162,0.06781457,913,340,561,13744
0.7966102,0.8894612,0.026900584,0.016470727,1879,1116,855,27556
0.9901961,0.9984881,0.022101939,0.01728477,7793,7283,2217,119324
0.49257424,0.5630214,0.041666668,0.018795032,13041,5785,2064,196248
0.9608355,0.99186337,0.021276595,0.021840207,13799,11922,8695,228036
0.8156425,0.9285428,0.11824817,0.057291448,4184,2991,1370,50016
0.58557284,0.53502214,0.15686274,0.12632553,1573,1353,918,17024
1.0,0.9999999,0.0015686274,0.0032762499,21857,15868,2550,377280
0.7921348,0.9112861,0.03276596,0.014269954,9686,8067,2350,139412
0.8187634,0.8565484,0.111817025,0.06421597,5092,4544,1574,72752
0.5611888,0.521125,0.16440049,0.28039953,1828,1557,809,20264
0.9263456,0.9885434,0.15324385,0.1277493,2759,1413,894,46600
0.8,0.86807954,0.09906237,0.036401235,9239,7841,2453,128560
0.429972,0.5077807,0.115384616,0.06730694,2180,1949,1092,24552
0.5873016,0.97488457,0.028290283,0.030168453,936,628,813,21428
0.7126214,0.66361094,0.20857988,0.2868358,1252,913,676,14768
0.8131488,0.93227214,0.14500685,0.10181545,1032,812,731,15072
0.7324478,0.7081227,0.106288746,0.05943667,3701,3237,1129,58880
0.5489443,0.76770043,0.12130178,0.058932967,2146,1654,1014,24280
0.6248013,0.6168916,0.15460853,0.10113618,2146,1654,1009,24280
0.5381232,0.5316763,0.14702703,0.087454826,1744,1350,925,18800
0.73454547,0.80999756,0.22999999,0.18102151,662,498,400,7328
0.80288464,0.9027386,0.12667947,0.11942514,1789,1269,1042,34960
0.37205884,0.31050396,0.11945564,0.07204518,11449,9688,1984,159488
0.64750373,0.67456883,0.12326869,0.054376546,3162,2907,1444,33548
0.8223463,0.76528805,0.20311342,0.18517108,2716,2399,1349,40256
0.75365347,0.8927182,0.15522107,0.08321272,2155,1667,1063,29420
0.8770949,0.91803354,0.020047875,0.007351833,6688,4918,3342,99612
0.87150836,0.9063796,0.15462315,0.1264211,3284,2131,1287,52240
0.7733334,0.9590411,0.08883827,0.059294887,384,228,439,4652
0.6556741,0.76771724,0.10340479,0.08375609,11053,8324,2379,186144
0.75618374,0.8169589,0.054044507,0.037809037,10447,8125,2831,196264
0.79012346,0.87820995,0.015606936,0.009171018,2848,1771,1730,43276
0.6503268,0.8381357,0.05564142,0.036598295,6249,5973,1294,91352
0.90816325,0.90282464,0.04043808,0.019367265,1885,1111,1187,29560
0.8571429,0.9976571,0.02004008,0.025361042,488,236,499,9100
0.62032086,0.83306885,0.049245436,0.0341549,1344,1090,1259,13212
0.8188976,0.96382296,0.09861592,0.10718459,451,229,578,8728
0.83916086,0.9540576,0.050421588,0.02371836,13169,12586,5930,190384
0.6505525,0.68925595,0.13998453,0.17490411,2455,1989,1293,28912
0.9436275,0.99526536,0.04187328,0.053411312,11250,7207,3630,202192
0.75586855,0.95856947,0.17871486,0.15909564,782,607,498,8488
0.94501024,0.9759797,0.21583514,0.19807005,1845,1502,922,29640
0.8589744,0.99253356,0.008148148,0.0077092247,11267,10359,2700,169300
0.5714286,0.89662945,0.022288261,0.030418552,1111,784,673,12596
0.7857143,0.99470276,0.005291005,0.0061411196,4863,3968,1701,66684
0.8787879,0.9969556,0.014977533,0.015689481,7052,5929,2003,100932
0.9212598,0.983163,0.014603386,0.015565946,12400,10388,3013,246596
0.410299,0.48953307,0.057788946,0.03749733,6689,5538,1592,89468
0.74782604,0.71612096,0.045801524,0.032033786,11075,9200,2882,216276
0.7089479,0.74535316,0.08021978,0.036737777,6325,4652,3640,86052
0.9613734,0.9885031,0.01894012,0.019123327,11992,9600,5227,194016
0.5026316,0.6019633,0.13070175,0.07728355,2732,2006,2280,28308
0.9545455,0.9988631,0.016722407,0.02839137,579,288,598,11376
0.84193546,0.9671404,0.0601173,0.037199724,2567,1767,2046,30812
0.79310346,0.9985319,0.025171623,0.021848101,339,159,437,6252
0.6133005,0.59048456,0.10583153,0.1346183,1775,1477,926,18244
0.73913044,0.7706493,0.0057167984,0.0028073397,2207,1835,2274,42860
0.82464457,0.9119892,0.06346623,0.03865636,3454,2559,1229,52372
0.7393163,0.8901199,0.084762864,0.07351196,2204,1578,991,29592
0.92424244,0.9804367,0.022515528,0.012719175,9716,8145,2576,139652
0.9317507,0.9798275,0.09568106,0.060609743,5027,3693,1505,78552
0.939759,0.9541278,0.041073605,0.03120524,4040,2885,2459,51156
0.63658684,0.630962,0.08982036,0.05482376,8410,6071,4008,109488
0.7,0.7396981,0.023891857,0.024398563,9535,8925,6362,133356
0.9299363,0.9655954,0.06652807,0.06538947,1783,346,962,52732
0.7862069,0.88342345,0.2460733,0.3251691,1385,1077,573,17444
0.6752137,0.97805333,0.0511811,0.03442002,820,620,762,14812
0.8448276,0.9398166,0.044025157,0.041152515,914,398,636,16664
0.92134833,0.97477746,0.016649848,0.018189479,11751,7653,1982,174068
0.5925926,0.9268912,0.040966388,0.031922713,1255,761,952,23512
0.80821913,0.9171257,0.094827585,0.06985046,1528,1163,812,21228
0.9333334,0.99474895,0.012452107,0.04728524,5771,4521,1044,78628
0.96428573,0.99924755,0.018138802,0.018477447,2751,2402,1268,40152
0.59718305,0.76122445,0.14176974,0.07695194,2150,1675,1051,24312
1.0,1.0,0.00053705694,0.0018508267,7998,7445,1862,115948
0.69655174,0.9446406,0.022955524,0.024997346,2922,2586,2091,41804
0.88821137,0.96174014,0.0727796,0.031035084,8163,6738,2432,112404
0.962963,0.99806714,0.01667593,0.020140436,7492,5634,1799,110668
0.662531,0.7017279,0.16504855,0.23927574,2108,1942,1236,26148
0.8304668,0.9539426,0.031280547,0.017216817,17718,12856,4092,478256
1.0,1.0,0.0003231018,0.00017801243,16520,12567,3095,305912
0.75,0.9834168,0.0032599836,0.0019405987,1805,1385,1227,24568
0.92857146,0.97792935,0.007999999,0.0051275864,3314,2094,1250,50932
0.80263156,0.98883116,0.09275363,0.11119625,1589,838,690,24800
0.7259887,0.893962,0.06985573,0.052013226,5157,4436,1317,81284
0.8241206,0.9545198,0.14303958,0.11578252,1978,1383,783,28684
0.84426224,0.97793156,0.03207237,0.030687654,2668,2055,1216,38200
0.83427495,0.8902767,0.11149346,0.11488396,8722,3096,1453,141292
0.71028036,0.8395541,0.05849409,0.02691652,6952,4392,1607,87160
0.91719747,0.95974696,0.114643544,0.08396285,2028,1331,1038,25284
0.745283,0.85833573,0.12374582,0.09239058,1066,693,598,12500
0.8802817,0.9567309,0.05980472,0.024468537,9195,7636,2458,128208
0.62528735,0.7385224,0.16084976,0.14014533,884,746,659,8796
0.9252137,0.9760639,0.1702396,0.15449204,1773,1244,793,21532
0.6363636,0.6903595,0.013013013,0.0051432992,2536,1612,999,30060
0.8687872,0.9406142,0.15562248,0.07448235,3678,2534,996,42080
0.42348287,0.34811234,0.13100962,0.1255862,4972,1186,832,65732
0.6456693,0.6727858,0.0483871,0.021515444,9848,8262,1922,163776
0.8125,0.9873259,0.09380235,0.06990868,1384,645,597,18504
0.8684211,0.98710823,0.010140406,0.008970087,2503,1470,1282,34564
0.86895674,0.87235963,0.21149042,0.2662195,3052,2308,1201,41956
0.7058824,0.9745189,0.022727272,0.03522313,1766,1070,660,25272
0.5368421,0.44643915,0.16666667,0.11686116,277,206,342,3280
0.6923077,0.6477638,0.06712565,0.04191736,215,163,581,3720
0.7258064,0.9401474,0.06074766,0.046479736,174,145,428,2508
0.72316384,0.8882401,0.0930931,0.0553269,772,496,666,8476
0.74732006,0.7499474,0.17207792,0.1443202,1023,616,1232,13416
0.6458333,0.91690546,0.26794258,0.25263405,208,126,209,3124
0.93617016,0.99954903,0.022935778,0.019437872,1229,513,872,21104
0.6483357,0.7205206,0.114535175,0.07845717,1831,891,1947,24960
0.41886795,0.6385204,0.071097374,0.037440658,1442,448,647,17380
0.85714287,0.98508966,0.057755776,0.057365157,757,451,606,9956
0.601227,0.65942025,0.15180266,0.11999012,812,683,1054,5672
0.6315789,0.65793395,0.099919416,0.08090545,1682,1310,1241,17904
0.47619048,0.5313803,0.04307974,0.018809589,1168,943,1091,10848
0.87500006,0.9769528,0.034165572,0.030623337,7500,5902,2283,137836
0.6666667,0.9784576,0.0020013342,0.001338997,3286,2433,1499,63048
0.9259259,0.9938766,0.0060913707,0.0036623124,10864,6541,1970,197504
1.0,1.0,0.0015209125,0.001186476,3112,2259,1315,53544
0.39648035,0.41650468,0.070625,0.03153824,5103,4292,1600,65780
0.6386555,0.7204351,0.07757705,0.050453555,2025,1452,941,24956
0.7237569,0.7193765,0.2842304,0.3438716,2818,2158,1059,35796
0.80606055,0.9094058,0.0804769,0.043976,3731,2971,1342,57020
0.881579,0.9838722,0.054834053,0.027114045,3736,2813,1386,60304
0.73417723,0.8845514,0.054469272,0.04906489,688,594,716,5992
0.3089701,0.4501773,0.05651398,0.0543476,4981,4096,1681,58696
1.0,0.99999994,0.0066857687,0.008798404,2224,1787,1047,30084
0.65909094,0.6911236,0.116385914,0.087423384,3742,3236,1306,49596
0.765035,0.76788557,0.14723927,0.10598572,4173,3656,1467,56720
0.8077754,0.9351931,0.16871507,0.19975083,1313,976,895,13248
0.92528737,0.9842752,0.030625265,0.017214846,12237,10359,2351,202316
0.972973,0.9972258,0.004697286,0.0035437078,4861,3881,1916,72344
0.6112026,0.6769501,0.08025404,0.03660047,8601,8015,1732,118996
0.80582523,0.8083781,0.09565217,0.045805514,7315,6052,1840,109616
0.81761,0.8253329,0.09988713,0.04121818,5546,4575,1772,76508
0.6268657,0.8824898,0.01297648,0.014214078,3833,3093,1233,59936
0.46478873,0.46829,0.021749875,0.012668332,10538,9670,2023,187336
0.9093264,0.96641326,0.11121409,0.059060223,4100,2925,1079,53708
0.39568347,0.40807247,0.1707317,0.15742362,283,221,123,4280
0.8333334,0.8966087,0.09566969,0.078083456,1256,1093,993,17368
0.5363636,0.85659844,0.0448,0.036208197,788,340,625,9988
0.81521744,0.993732,0.029411765,0.037493266,1037,806,1428,13528
0.8037383,0.9839681,0.027061045,0.031535354,1180,926,1589,15904
0.8507463,0.9932175,0.017892646,0.018116593,1214,702,1509,19400
0.8363636,0.8622328,0.09710145,0.099829,714,592,690,9376
0.89411765,0.91415954,0.036414567,0.048021104,1577,774,1071,22408
0.64444447,0.9757144,0.036544852,0.026104007,1605,776,903,22180
0.6708861,0.92346597,0.06763285,0.053593047,591,318,414,8568
0.85245895,0.9864644,0.035256412,0.027114328,434,217,624,8548
0.57857144,0.8804878,0.059302326,0.039068487,452,350,860,5864
0.7083333,0.9005163,0.05214368,0.038063914,925,469,863,11104
0.89285713,0.9856302,0.03668639,0.027447656,843,508,845,10896
0.8235294,0.9853854,0.038817007,0.025402168,918,494,1082,13684
0.7058824,0.8465284,0.082417585,0.1046819,636,421,910,7720
0.8333333,0.9958575,0.043413177,0.026359001,545,374,668,6856
0.8181819,0.9850775,0.02366864,0.021404482,641,445,1183,9120
0.91351354,0.9614886,0.06858202,0.037451856,2413,1201,1079,40240
0.87412584,0.99120986,0.08435073,0.05210723,1406,1045,901,15916
0.8181819,0.89228094,0.038610037,0.05152615,682,308,518,9496
0.8000001,0.99674296,0.039473683,0.038454376,267,168,304,3200
0.86013985,0.97259045,0.05511182,0.036386993,906,727,1252,13708
0.8789809,0.9702734,0.06306306,0.044501532,882,529,1221,13516
0.7013889,0.87800676,0.08297321,0.11733758,1392,853,1157,18756
0.7518797,0.91999686,0.07967771,0.092800505,1521,696,1117,19948
0.5642458,0.82647735,0.04583723,0.05042182,991,686,1069,11872
0.55755395,0.82491696,0.053333335,0.055502377,1160,815,1350,14308
0.8142857,0.9853599,0.074418604,0.068803184,333,135,430,4412
0.7058824,0.81884724,0.04909091,0.053047977,861,653,1100,10184
0.7307693,0.8953197,0.08579089,0.068545416,1008,597,1119,12020
0.90000004,0.9710076,0.022805016,0.015030049,1518,1038,877,23688
0.9166667,0.99366957,0.0636646,0.04983187,680,451,644,8560
0.8309859,0.9949956,0.061657034,0.061223798,519,325,519,5504
0.6774193,0.8298968,0.04892368,0.03987834,355,217,511,5568
0.69758064,0.8526114,0.09988777,0.08990257,1239,791,891,13916
0.92753625,0.98862255,0.023041476,0.016925555,1391,674,1302,21448
0.86538464,0.98898375,0.050709937,0.047543053,641,445,986,9120
0.7493188,0.6997455,0.052753177,0.022514049,7906,7191,2597,111836
0.4899437,0.45033568,0.12286064,0.11452289,5895,4878,1636,84600
0.76902884,0.8679701,0.06543536,0.028378436,8467,7135,1895,131620
0.6727642,0.85176706,0.20789866,0.18352959,6230,2242,1342,76672
0.8319672,0.9580657,0.020710059,0.009732945,11539,10576,3718,158824
0.8415493,0.87996507,0.080112435,0.04140477,6254,4253,1423,76864
0.8290816,0.97739816,0.088930346,0.064006165,3707,1998,1608,67196
0.9256595,0.97922885,0.14532872,0.11011814,2568,1787,867,38916
0.7388535,0.92115647,0.07960894,0.07092999,1359,912,716,17236
0.83937824,0.92788917,0.07007786,0.042251807,2117,1523,899,27360
0.7217899,0.6633255,0.17538054,0.19488679,3442,2359,1511,43644
0.940625,0.9630517,0.08582575,0.05060285,5397,3827,1538,82968
0.7015707,0.8801628,0.10485133,0.09990971,1497,1137,639,17860
0.9916667,0.9986988,0.028411446,0.051628634,22851,16214,4822,425496
0.90909094,0.918559,0.14522822,0.1664472,2175,1283,964,37412
0.74509805,0.879498,0.07573415,0.035333317,4646,3402,1294,57764
0.8712871,0.97852033,0.031897925,0.030803088,2667,1945,1254,35644
0.959596,0.99415165,0.018333998,0.012075135,9598,7963,2509,138708
0.8977778,0.9515327,0.048076924,0.028006632,8578,6216,1768,127380
1.0,0.99999994,0.00119976,0.0013521517,7108,2901,1667,100300
0.75886524,0.8006478,0.034163702,0.022805879,2988,2214,1405,40000
0.7676768,0.8568634,0.07610619,0.123381406,1070,828,565,12244
0.7346939,0.9909697,0.036885243,0.043625534,797,612,488,13376
0.8666667,0.90814793,0.08203799,0.066929035,2355,1603,1158,35048
0.77151334,0.7793437,0.085673146,0.07052601,3442,2088,1389,49120
0.9560811,0.9685359,0.015128593,0.017712671,15466,13429,9254,255116
0.80368096,0.96554846,0.19530103,0.13948774,1755,1038,681,21292
0.7556818,0.8626166,0.016583228,0.012981816,6332,5743,3196,91192
0.93333334,0.9697686,0.11392405,0.11417773,1519,971,1580,24292
0.7720995,0.73892146,0.07416787,0.035817586,6325,4239,2764,86052
0.9310345,0.99694365,0.0054878048,0.0034530456,4535,3534,1640,80840
0.9130435,0.9607712,0.016990291,0.013814809,4506,3707,2060,64820
0.6857923,0.695279,0.07436096,0.041930027,3118,2480,1291,42340
0.61607146,0.94856066,0.08101852,0.08174797,413,192,432,7448
0.58064514,0.85746396,0.021683672,0.015979946,1220,777,784,19280
0.58181816,0.89184535,0.023961661,0.014748685,333,192,626,5964
0.7716263,0.85305154,0.10048309,0.07563701,692,464,1035,9436
